date,location_type,property_type,area,bedrooms,bathrooms,age,distance_to_city,infrastructure_score,interest_rate,inflation_rate,population_growth,price,year,month,quarter
2017-06-10,Rural,Townhouse,2194.126843425579,3,2,10.045139549904437,22.242601060583862,4.903724135575415,2.7828653417627147,2.6567055324934588,2.53360440743741,263935.84774586617,2017,6,2
2017-06-10,Rural,Apartment,908.3518375821099,1,1,19.677063758774306,22.53471953034826,4.655695918546526,2.8745783936822833,1.7995845134661375,2.0559633722165485,135080.9724660611,2017,6,2
2017-06-11,Rural,Condo,1103.6145926651295,1,1,7.363024079208174,8.383246215894557,6.156426958280422,2.5982970003885963,1.802115653104674,2.185616296598361,223133.79995615027,2017,6,2
2017-06-11,Metropolitan,Apartment,3657.0241648172405,4,3,16.092495608660908,11.51062030677128,7.054098255346214,2.7799739516203896,1.5537247891468215,1.8468956463199688,873222.2265723266,2017,6,2
2017-06-11,Suburban,Apartment,1322.9272151064308,2,2,14.419983169034547,1.7036269919851414,6.158145876965137,2.7849183087220295,1.171650271569164,2.5841987344534028,336355.55251181795,2017,6,2
2017-06-11,Urban,Townhouse,2735.5223626492125,3,2,50.0,4.01624153755547,5.999523054110595,3.120144451333829,2.3255813341881364,2.5260751700088067,566681.8361599623,2017,6,2
2017-06-13,Rural,Condo,1565.0839028696448,2,1,4.347237729323383,4.921571043159124,7.7144400450614485,2.5,2.3358297183243057,2.2722125372962503,288890.3351410096,2017,6,2
2017-06-13,Metropolitan,House,1234.9321393949438,2,2,5.051259987910141,14.773655362192537,4.545314495779708,2.632818117420407,1.7470352003919716,2.4754290866745654,705144.0529926989,2017,6,2
2017-06-13,Metropolitan,Villa,2031.032055420542,3,2,48.606070284425044,10.666185957144087,5.244887449681076,3.2626324105394326,2.416757351355451,2.1390524806839033,857530.1458740735,2017,6,2
2017-06-13,Urban,Condo,2682.8677209578864,3,2,3.059923630928371,10.846946011239794,5.154582175398927,2.8670224300854272,2.1208050379476173,2.3626571318898506,660986.554800588,2017,6,2
2017-06-13,Urban,Villa,1987.0805229077237,2,2,1.8599100472067693,3.4444691989468224,6.562877503334041,2.7981966174321404,1.5196978769116118,2.1209007373114908,1031963.1721828973,2017,6,2
2017-06-13,Urban,Condo,1301.542148122955,2,1,0.12609235418302717,13.501609373694098,6.442529065316805,3.0433134944248206,1.3795753761157505,2.1445352461085947,495639.1927924415,2017,6,2
2017-06-14,Urban,House,4976.835738518826,6,5,7.822458795462173,23.172293021993376,4.343427932953906,3.1193821301713016,1.9580773186277682,2.4359474421899723,1627809.7247177463,2017,6,2
2017-06-14,Suburban,Apartment,4027.6747742183793,5,4,31.81557185674312,17.861757479280918,4.528383504878118,2.5,1.0,2.0085007423163392,734193.5567597296,2017,6,2
2017-06-15,Rural,House,1013.1800577362422,2,1,12.57106468062558,3.90335195373205,7.775162480459056,3.1740221747205792,2.236295150734506,2.168536289467126,280639.7486514588,2017,6,2
2017-06-16,Suburban,Condo,1803.3247063893632,2,2,0.6896547816802725,6.788402487735467,6.263949527442364,3.3905459433988017,1.940878210638012,2.3198198846591693,472564.7717916766,2017,6,2
2017-06-16,Suburban,Villa,4570.001035481404,6,5,17.74033555205413,2.990828528126877,7.179267443114397,2.9414818142104195,1.1761286611685784,2.348945985417933,1322153.6339073002,2017,6,2
2017-06-17,Suburban,Condo,997.0615489350016,2,2,10.931819698409337,6.39194722401733,5.424831142917159,2.9831245791233094,1.6097127566251155,2.1681270199284493,419156.17005767836,2017,6,2
2017-06-17,Urban,Condo,2551.5590346326903,4,3,0.6063275440886335,6.479228023065543,6.836366882612309,2.5001097242288046,1.5521980232305017,2.0521323859393594,660957.2964033311,2017,6,2
2017-06-17,Metropolitan,Villa,1705.6730698290366,1,1,1.5521081853917569,9.581217772221585,5.065083890203906,3.041807431308134,1.4985555720942108,2.863728467195889,961642.7481606042,2017,6,2
2017-06-17,Urban,Condo,2461.229994918068,3,2,14.808446365361906,5.3311491218140175,7.6795712074575295,3.0128774883722707,2.401694243000132,2.347553768776953,771775.0322836486,2017,6,2
2017-06-17,Rural,House,3165.012759680585,4,3,4.821193231632343,5.152751995788943,6.583888403691521,2.7656221931067435,1.7067955368697532,2.722210837127402,667290.057560302,2017,6,2
2017-06-18,Suburban,House,2797.0628793713986,4,3,2.30091582429633,9.267231465384778,8.274364807266302,3.1259329945425116,1.3734580541888808,2.5907955759234405,698004.0939532605,2017,6,2
2017-06-19,Metropolitan,Townhouse,1390.7841315120875,2,2,0.7619248887714573,9.360612968790802,4.971803521239988,2.5,1.9587310767968602,2.29384913148274,596548.4507722296,2017,6,2
2017-06-19,Metropolitan,Condo,4796.40061776432,6,4,24.450981352816523,20.215759179969822,4.324140514443723,3.2656960637118333,1.2507542338600641,2.3945490918515233,1474097.4031140173,2017,6,2
2017-06-20,Rural,House,2959.3403800645137,3,2,0.4896093571504169,18.681783294287232,5.0797926809968885,2.687904545507762,2.089481984865163,2.727744247375529,541388.2895268049,2017,6,2
2017-06-20,Rural,Condo,1672.8446904701689,2,1,15.044112956437925,20.40509355768874,5.156493153336619,2.7124955979503356,2.2484949877427343,2.389013293379731,264818.7677512751,2017,6,2
2017-06-21,Rural,House,2896.7132213793934,5,4,15.062157083674277,5.666657029054948,7.52970210141535,2.956747160319085,2.4232612278199355,2.5251448205204636,593782.0909867369,2017,6,2
2017-06-22,Suburban,Apartment,2402.8134101952387,3,3,1.6330044257819727,30.560173399174303,3.396760509933368,3.128342367205918,1.735047997382151,2.1979975055892664,380895.26934224914,2017,6,2
2017-06-22,Suburban,Apartment,2480.5946993449,3,2,5.950170986607338,2.93284720222211,8.554313148379347,3.055233043684919,1.5295595319507713,2.4300497947082054,531180.2320748663,2017,6,2
2017-06-22,Rural,Townhouse,1229.976011947201,1,1,16.1784785572654,6.885896394344968,5.22565288785859,2.790912599313496,1.6874671801232946,2.520862868284051,242439.0083695886,2017,6,2
2017-06-22,Suburban,House,1679.4836909613066,2,2,5.026945358916084,5.565090965209767,9.039489002695865,2.869587022722389,1.6425751181834287,2.125210162821725,636210.0097400974,2017,6,2
2017-06-22,Urban,Townhouse,1203.1300558060152,1,1,21.29927722827945,9.36908907546656,5.293234610918394,2.6892532498587904,1.268258482147639,2.45937781416655,431878.3266540349,2017,6,2
2017-06-22,Metropolitan,Condo,3194.4343212077656,4,3,10.966127398188359,18.05577763724729,5.512169172669091,2.9695625552904694,1.4579696205824135,2.6299197090492434,1133871.0891847874,2017,6,2
2017-06-22,Suburban,Condo,1565.510460236974,2,2,4.300806128142418,18.203976661632364,6.399064705686404,3.367321632718929,1.7504743927262323,2.1896013600859296,378803.23869539174,2017,6,2
2017-06-23,Rural,Condo,1666.1758315728162,3,2,8.13295891754601,7.334805153090511,5.964259517882909,3.0288004687401386,1.2092231538992306,2.538920362031473,318116.9559012669,2017,6,2
2017-06-23,Urban,Townhouse,2195.009551538136,3,2,14.173860922398617,1.105456432751793,7.246587257485532,3.7442625890483523,1.5419448056904437,2.4781105733725655,664481.7099747893,2017,6,2
2017-06-23,Rural,Villa,1861.0089205078418,3,2,5.907066409030475,18.008837858960945,5.030737768470666,2.900281199725359,1.545951365245856,2.165790098138098,436363.54635252577,2017,6,2
2017-06-23,Metropolitan,House,1628.9594168560254,3,2,12.196933821601533,16.13452602770323,6.0060298623435635,3.051433042115007,1.1907146778375721,2.2175061494967965,907120.6412303984,2017,6,2
2017-06-23,Urban,Villa,1522.6010954924195,2,1,0.5210765959921113,13.902307221627229,5.731352700930271,3.3184805073347428,2.2482218984670386,2.593738336685906,913083.1990708517,2017,6,2
2017-06-23,Suburban,Townhouse,1557.1960543474079,2,2,8.668773966875673,3.227116051631439,5.973430950115413,3.505268330610656,1.976485596519825,2.2910705456378797,371323.3724785189,2017,6,2
2017-06-24,Urban,Condo,1814.9248283595177,3,2,8.269209960142444,2.994259133139143,6.475235760770234,3.5343863694906874,2.98515021010655,2.3818924801293524,617705.9203497835,2017,6,2
2017-06-24,Suburban,Apartment,1022.0784741049154,1,1,12.125285370662844,30.778785821458893,3.2080815570663757,2.607586663130649,1.2401646001345397,2.588204196922618,207210.55165584656,2017,6,2
2017-06-25,Urban,House,2959.975760042015,3,2,1.7719950299750078,8.041976515824958,5.3830348420437915,3.233722979680564,2.1721256869449452,2.6026886924745276,887363.9342109784,2017,6,2
2017-06-25,Metropolitan,Apartment,2301.2373550511074,3,2,5.562547029862488,9.39415138747438,5.239162791505235,3.1260624632545713,1.8943484665773742,2.3472710346738004,736061.830706767,2017,6,2
2017-06-25,Rural,Townhouse,2883.0295028438904,3,2,8.240012456940862,12.254140983338207,5.6412762520037205,3.3821916223965856,1.0,2.7589748665516365,405440.69963973045,2017,6,2
2017-06-25,Suburban,Apartment,2045.4820536332857,3,3,0.8275610098999524,17.20852211954311,6.612181331729836,2.919168250079499,2.6058095366090455,2.6810615523292354,483109.0995486805,2017,6,2
2017-06-27,Rural,House,1593.9621539364675,2,1,6.080144953321468,20.91897249505683,3.6749497480118016,2.9965689205068298,1.7341012080386173,1.9141471155236072,300596.32809033897,2017,6,2
2017-06-27,Urban,Townhouse,2529.229794032169,3,2,44.48483670402855,17.694602385008004,3.478045647766824,2.8992302507219088,2.0416571147490123,1.9677978442684534,649886.6393143426,2017,6,2
2017-06-27,Metropolitan,Villa,1106.1491740393844,1,1,35.46183104449929,9.833461024927797,4.862523305893616,2.9567868423299664,1.3445583440125788,2.158908022162679,490847.1492809229,2017,6,2
2017-06-28,Rural,Villa,2681.603740559318,3,2,14.805656082549083,7.9874848002254675,4.525581884918387,3.4213280135581425,1.3860723230772383,2.3005364531098436,598053.6813766785,2017,6,2
2017-06-28,Suburban,Condo,1590.0057045404715,2,2,9.62614413715772,4.966212746946638,6.092408273742571,2.830997259813245,2.5786088691371893,2.1235097849975215,397568.96493333485,2017,6,2
2017-06-29,Urban,Villa,559.1014364773887,1,1,21.88620038015573,1.6182807622801911,8.66436453343647,3.148632837146533,2.7190036431208453,2.3509194027635436,499106.3654913825,2017,6,2
2017-06-29,Metropolitan,Apartment,3335.223810302239,4,3,0.5125613330883134,20.611187037014815,4.656844707780279,3.6982511053317397,2.2882550438248312,1.9214888633962997,715104.4837681332,2017,6,2
2017-06-29,Metropolitan,Condo,2386.4889390917733,3,2,34.84230816186859,11.29500873324044,6.325748986046273,3.3829080168479697,1.7419559363128365,2.393826969272667,690915.0175791918,2017,6,2
2017-06-29,Suburban,Condo,5000.0,6,5,14.16390531741058,29.345297124887026,4.420963526926803,3.131013368960508,2.500664934549911,2.3918585761673157,1031765.6471001853,2017,6,2
2017-06-29,Suburban,Apartment,4149.756349584985,5,4,1.9454315305738177,2.391816852419651,8.22358031455003,2.666037160779605,1.3214765820424728,2.5844149992195886,832905.7396701612,2017,6,2
2017-06-29,Suburban,Townhouse,2294.5300062850856,3,2,11.732935492499651,10.334137922305235,5.470714447819188,3.5136320705334176,1.6420354961929133,2.015609530518738,608816.8082008847,2017,6,2
2017-06-29,Urban,House,2065.7527894327027,2,2,4.38816091286873,12.73585599144238,5.464664345964947,3.6016040233309323,2.090991711770051,2.3927964632746557,805027.1151770796,2017,6,2
2017-06-29,Suburban,House,3884.591830641585,5,4,12.404354024519167,9.43309210974444,5.023228381002724,3.0072435750640114,1.2997929334112734,2.203163717512339,945372.5477210463,2017,6,2
2017-06-30,Rural,Townhouse,845.4827634587309,1,1,11.124941024302846,8.769654664364584,7.597811219394132,3.3874957465476054,1.9847005795758395,2.2063082749226535,219287.4073036302,2017,6,2
2017-06-30,Metropolitan,Townhouse,1307.9980790236184,1,1,7.8672877667525185,9.958301066966662,6.464433074520913,3.064696624374791,1.2915436799653666,2.6770933237364094,519739.4170624379,2017,6,2
2017-06-30,Metropolitan,Apartment,3225.1124282668206,3,2,3.8201004221582373,7.446832915086786,5.706830325053824,2.797399488173813,2.8599775313848785,2.129392906185735,857488.7419514385,2017,6,2
2017-07-01,Suburban,Townhouse,1853.3761670911363,2,1,4.597583419160372,7.06212013561001,7.61062622112058,2.9576355022423275,2.4101975322692915,2.7023632586032513,433173.1104534567,2017,7,3
2017-07-02,Suburban,House,2572.031523061213,3,2,26.011832805931398,5.449416496760232,7.006666358211419,3.3233061055123434,2.0062109776116888,2.08795058613747,659363.3568973672,2017,7,3
2017-07-02,Suburban,House,746.4216641096174,1,1,20.064232071015745,1.8200255525553692,6.987581793334783,3.1139483691182375,2.5979122313086127,2.0641809146134262,397208.2878458091,2017,7,3
2017-07-02,Metropolitan,Apartment,961.5696645470466,1,1,35.029765002063606,19.37950082539611,3.5640804802665667,3.3782824566957763,2.5451945847067905,2.179507250245811,299479.99767388403,2017,7,3
2017-07-02,Suburban,Apartment,1556.5431820964718,2,1,23.049732006662577,17.93873317492093,4.546993586549021,3.1631993175960935,1.8725303293389246,2.5959535799587536,297176.165733932,2017,7,3
2017-07-02,Suburban,Condo,3731.631226399698,4,3,0.8777821987288779,19.719729462859004,6.970551758933377,3.020955523704076,1.9234595645160346,2.261186792954234,895265.8062255514,2017,7,3
2017-07-03,Suburban,Townhouse,2837.9000809113545,3,2,1.7748176589276785,8.532095272454894,7.151623836373355,2.9946511403782465,2.5033886413774504,2.439766329194678,600038.8728321074,2017,7,3
2017-07-03,Suburban,Villa,1239.4474226736675,1,1,17.05451101516229,6.5284218688527105,5.5094984027433975,3.825866097224279,1.689856258047299,2.3856862885130297,518273.8957886953,2017,7,3
2017-07-03,Urban,Apartment,1310.6657630945847,1,1,16.120681414568285,10.615652982375712,4.356093465327034,3.6332928121728525,2.9034917547470958,2.3603404401662647,409097.55259631935,2017,7,3
2017-07-03,Suburban,Condo,2716.413661533176,3,3,33.42215096926339,4.0426664226829745,7.6397324104306685,3.895225933670911,2.0850566864928974,2.6263304678365835,563126.2422526914,2017,7,3
2017-07-04,Suburban,Apartment,2446.950422739774,3,3,12.868231988636724,13.17002662480368,5.994536656331396,3.2661319510803084,1.8804526768087442,2.1434741550880725,454664.0664032802,2017,7,3
2017-07-04,Metropolitan,Apartment,2109.5062323520224,3,2,11.22496420914192,3.805228914955292,6.7517122918473556,3.5475668848164297,2.7861218138319983,2.526084410115216,524821.0847810594,2017,7,3
2017-07-05,Suburban,House,1609.8873301622527,2,2,11.085811168689611,1.7120202175795476,7.644855702921913,3.8017157877308474,2.3196610051019095,2.3172146104049554,582290.8940732513,2017,7,3
2017-07-05,Urban,Townhouse,1525.2433592036296,2,2,17.06035710887733,5.954717029977914,8.148039853414097,3.404413310577679,1.93505247700261,2.721290703732194,563521.1648607505,2017,7,3
2017-07-05,Suburban,Apartment,1955.0695145731518,3,2,7.542778803398272,9.103522230187677,8.126687711732623,3.4902421880105052,1.729199282599639,2.4367890701623542,361525.9046976244,2017,7,3
2017-07-05,Suburban,Townhouse,1369.6877433749332,1,1,14.265225512383699,2.177712939556038,6.011973608482356,3.4208337171474614,1.8253894095015748,2.0715814921132427,372285.96886366745,2017,7,3
2017-07-05,Rural,Condo,1367.7627610208217,2,1,10.123165845480084,14.928466191877273,4.539224800239708,2.559336247949336,2.2192238255589514,2.0860168770588885,223108.37971989033,2017,7,3
2017-07-05,Suburban,Apartment,809.453711658721,1,1,43.764448254844076,6.656408351550233,6.338815439067407,3.934589288957353,1.0602126531424423,2.551727691850231,210362.69955736338,2017,7,3
2017-07-06,Rural,House,1101.7957007640528,2,1,2.0543089834951243,3.5250452753598345,6.125544899340827,3.5717413259002444,1.6731348082710713,2.1899734603149996,357750.3443480961,2017,7,3
2017-07-06,Metropolitan,Villa,1538.5573681170927,2,1,8.153620899352534,3.9522549098732425,7.403326830633439,3.610265707867295,1.435649881531229,2.5144600661749386,912634.6308565356,2017,7,3
2017-07-06,Rural,Villa,1431.6735849274864,2,2,25.929997253947423,1.7669318798527023,5.943317108883606,3.4641252936146256,1.4428902505893022,2.524046583740075,383771.6003287907,2017,7,3
2017-07-07,Metropolitan,House,1855.0404315252347,2,1,10.521048909636747,5.063886318731356,5.878308323907937,3.5415836593982344,2.775781634906862,2.694672947891795,861149.3858377709,2017,7,3
2017-07-07,Metropolitan,Apartment,2956.1170107053786,4,3,2.626893361493136,5.502595604734637,4.2331912363113195,3.3233020039769023,2.5404894909150535,2.6666402610828053,755402.3304747763,2017,7,3
2017-07-08,Suburban,Apartment,1753.7012309876388,2,2,39.40725877222064,10.873451095789196,7.297595812363324,3.6974227053722224,2.394727257383419,2.696198073117916,352402.63644721516,2017,7,3
2017-07-08,Suburban,Townhouse,2081.8051644364064,2,2,1.9518855968115707,4.010527302065422,6.985878026756219,3.1303151267681923,1.4962555296453286,2.4867141933687256,586166.4802082196,2017,7,3
2017-07-08,Suburban,House,1636.4728765105933,2,1,1.061930758441195,1.5823456123092479,5.979306075353982,3.5882930765827568,2.7116724716884466,2.340358447132927,676033.7716558109,2017,7,3
2017-07-08,Rural,Condo,2150.8173062441424,4,3,4.670227722075364,11.511633896893695,4.621459149199411,3.711004360939749,1.3114372174721025,2.2956683674682767,415106.35185940244,2017,7,3
2017-07-09,Suburban,Condo,1889.3514137339823,2,1,11.487832716018286,1.4009479155556337,8.07947643882343,3.293335302005321,1.6819957257553035,2.6322842236321233,526447.1502760621,2017,7,3
2017-07-09,Urban,House,1809.049348073051,2,2,50.0,9.63737162263455,6.968074177632134,3.275499140524023,1.7567319593412924,2.305126556466057,572275.4783953386,2017,7,3
2017-07-09,Metropolitan,House,2304.4368889170582,3,2,12.78962071034594,10.563130126207106,6.279760543558219,3.66431253445752,1.5456025601794214,2.055720044887844,836483.0831452681,2017,7,3
2017-07-09,Metropolitan,Villa,1895.1496456680147,2,2,15.958110066479925,4.781856246391023,6.913227687693103,3.4930228775000827,3.067502758824009,2.372960978441815,1000655.2505445506,2017,7,3
2017-07-09,Urban,Condo,721.517210923088,1,1,1.7806315832589485,10.658876895657157,7.4128593948072785,3.6740064459590394,1.744688324390744,2.20150766787575,341066.78189072874,2017,7,3
2017-07-10,Suburban,Townhouse,1334.7096575945739,3,2,45.05039539823474,22.147086863333186,3.531818556444149,3.8071062129054933,3.116109668421206,2.0696742740397984,282573.0700525962,2017,7,3
2017-07-10,Rural,Townhouse,1641.5620220926805,2,1,9.458238881989335,7.04028144061125,6.083849358339131,3.0513550544477934,2.17012484261614,2.5441883126645077,310387.34905449743,2017,7,3
2017-07-10,Rural,Condo,2858.1126309568326,3,3,17.865847611889,5.609161379085731,6.017433851738219,3.7807235541638815,2.748097048121834,2.308321579446867,383259.94185270934,2017,7,3
2017-07-10,Urban,Condo,1366.8120080611243,2,1,0.5508460692769841,4.304359100022266,5.991558761226094,3.4714883647862345,1.3739095463627318,1.9935015320746348,564545.5100121981,2017,7,3
2017-07-10,Metropolitan,House,1479.4704910117716,3,3,0.563841864974144,5.1734819385872735,8.454248290556595,3.5869669385449794,2.1339523827744893,2.3666372783209533,948924.9516881371,2017,7,3
2017-07-11,Metropolitan,Townhouse,3989.4342048111216,5,3,20.38025642324972,11.329131667374057,5.062879387701221,3.253341494970429,2.1371850921509163,2.3383537652290594,1312181.3715841672,2017,7,3
2017-07-11,Rural,Condo,1221.5700394537123,1,1,41.57677344172657,2.4097755394982308,6.880203926067534,3.4101276227193513,2.0904420731345974,2.2932351594962537,219266.39425225943,2017,7,3
2017-07-12,Urban,House,3042.0124037971304,3,2,7.328720988716957,5.496582141016466,6.796070385366712,3.860821536361782,2.483744024925831,2.0346586587836146,1086253.0381063907,2017,7,3
2017-07-12,Metropolitan,Apartment,2362.3656421891646,3,2,1.0145441455582156,10.24837441991224,5.157120589082937,3.864861152747023,1.2548053065971798,2.38838696339056,754758.4799407219,2017,7,3
2017-07-12,Metropolitan,Villa,1789.878930144068,2,1,13.440140661205273,17.156384231150128,7.024044698546781,3.6726012617978276,1.6088186130774127,2.338353446282992,727028.8642657293,2017,7,3
2017-07-12,Suburban,Condo,914.3635584101582,1,1,26.362070689906417,25.349355398450374,3.7285838177576283,3.582190501075189,2.101870291930172,2.3828710555746584,207063.8021557737,2017,7,3
2017-07-12,Urban,House,3054.9368750525914,3,2,2.5179055125823147,3.2360635625087095,6.359525035284862,3.6963857260424646,2.6359428735865507,2.1133608862416806,1003436.9919250783,2017,7,3
2017-07-12,Metropolitan,House,805.0611600541345,1,1,19.269591490557637,2.3119919820806474,5.440672629224142,3.9658937876547333,1.652760168293367,2.5168672326935573,473618.15522233525,2017,7,3
2017-07-13,Urban,Townhouse,2649.7576456485504,3,2,22.33910997017613,14.760634947202409,5.735853746333158,3.716766065758593,3.3336108999450467,2.276840085385697,599332.2396487292,2017,7,3
2017-07-13,Suburban,Apartment,1207.2258482337327,2,2,3.4665829735231632,17.94084244184408,4.257824235243872,4.077787924670437,1.7812668256620778,2.385597673823884,320551.75743391935,2017,7,3
2017-07-13,Urban,House,4306.118420199632,5,4,25.99528462725329,3.614632998760536,6.935924040592294,4.051689705290654,2.36106837785181,2.4901497354787576,1469356.6899249163,2017,7,3
2017-07-13,Rural,Villa,1676.2677156093328,2,2,12.819489624506822,12.216594229759611,6.252556705107393,3.8952375923896994,2.7528674357406384,2.751471081904418,405645.5877517261,2017,7,3
2017-07-13,Rural,Apartment,1300.8047245244104,1,1,8.985311367177818,6.195412495694543,5.826588018799229,3.7983085830899346,1.5143281584943165,2.5436554311724615,178057.0105749117,2017,7,3
2017-07-14,Rural,Condo,1658.0992234579892,2,1,10.667001749592156,9.099678046195192,5.782694500722225,3.5302917711747273,2.094664017953231,2.6076901744507794,334799.62074888486,2017,7,3
2017-07-14,Rural,House,1653.2492273578428,1,1,1.6947243177822682,4.041482073629275,6.27724700730224,4.094822613833264,2.9601725915936616,2.694347276562587,402215.2969959549,2017,7,3
2017-07-14,Suburban,Apartment,1239.385230994059,2,1,4.507927355196218,3.0636593839487274,7.717946059762743,3.8976739794331587,1.7687576000858785,2.6373086570862125,268999.0300027234,2017,7,3
2017-07-14,Suburban,Townhouse,3172.3142440634283,3,2,0.035151469522420625,3.7659805012041447,7.1849572585168655,3.989844084183118,2.0049436575490467,2.4749707661540805,767485.0950172549,2017,7,3
2017-07-14,Metropolitan,Condo,2391.11461247426,3,2,25.624980812764836,6.595829775939736,6.364133168969299,4.132402707679702,2.808539701252124,2.32252318192423,811892.5550381526,2017,7,3
2017-07-15,Rural,Villa,5000.0,6,5,0.4727703200503946,5.122281231513375,4.419662507667034,3.5208146012340955,1.589540266119997,2.2949340309126036,1066509.8853753824,2017,7,3
2017-07-15,Rural,Apartment,2124.5443139268077,4,3,4.5067668109915955,7.737588851804008,5.9083141246162505,3.6470858132940527,1.8521474376831026,2.769174596790494,325095.10413417534,2017,7,3
2017-07-16,Urban,Condo,648.1768285034746,1,1,2.7080390104985117,6.895548280746282,6.072423470304354,4.161180563621563,2.015341024687405,2.4740445972279113,469895.60148443445,2017,7,3
2017-07-16,Rural,Villa,912.0716525723803,2,1,8.0916263726927,18.739967037331063,4.563535035130673,3.4063453352127877,1.4645382367948905,2.823525302061663,306992.6847546855,2017,7,3
2017-07-17,Suburban,Condo,2254.6719530746404,2,2,13.575850903574432,4.866484956878502,6.426738217050373,4.0085847674198165,2.203273283300676,2.445841930308716,536122.111009955,2017,7,3
2017-07-17,Metropolitan,Townhouse,974.1574163211536,1,1,8.664852343448462,33.46083706885686,4.581871714686317,4.009860073730336,2.5423432790960994,2.273093480152667,291241.92587238667,2017,7,3
2017-07-19,Rural,Condo,1827.0311096316682,2,1,14.491263228879054,6.2507433448772245,7.392957876640611,3.531069986869149,2.044061911847256,2.2720423814570805,295783.4458314618,2017,7,3
2017-07-19,Metropolitan,Condo,1453.24800375784,2,2,25.789996999614644,11.995741011515097,4.916820916872531,4.260850878805161,2.62555416161684,2.232246095986853,631278.0477757469,2017,7,3
2017-07-19,Suburban,House,2986.4408178475333,3,3,2.7924442749014324,9.13607012125613,6.886535919466439,3.977136741437944,2.2344521884342163,2.314878706313686,744265.7715622892,2017,7,3
2017-07-20,Urban,Condo,2849.0135468166727,3,2,29.387407035569517,25.435172356457286,4.365953417841505,3.6572426203194075,2.0378459126148143,2.6408530538574926,715288.82984405,2017,7,3
2017-07-20,Rural,Condo,3696.6219143920976,4,3,13.759722115480239,7.070105316602124,5.060471302174513,3.601485028362443,1.402136744598085,2.3810544661584427,477440.1826061837,2017,7,3
2017-07-20,Rural,Condo,2821.7273877632524,3,3,8.963034643181867,13.97819178986315,4.335061581086261,3.8057529800809693,2.2329439385319207,2.064318753158751,495211.7250915308,2017,7,3
2017-07-21,Metropolitan,Apartment,2970.9487894003596,3,2,50.0,6.053280098063951,8.42159719722645,4.441596032166175,2.6561507996408795,2.2942236812456502,667138.3484412968,2017,7,3
2017-07-21,Suburban,Condo,1248.2343704988295,1,1,20.015867111913234,15.454479629438078,4.775656839275452,3.9233357295271896,1.91985507203627,2.42999812344831,263144.57522050076,2017,7,3
2017-07-21,Metropolitan,Apartment,3010.6837206590553,4,3,1.448964855055344,4.329109978121076,4.916803343662646,3.6396609519013094,1.3961588663709357,2.4127738414987694,969663.8301730994,2017,7,3
2017-07-22,Urban,Villa,2023.612468859493,2,1,47.927980411972094,12.319581935667083,6.973055676313887,4.389355652414199,2.8684967337418135,2.5155201967629846,853153.8363639769,2017,7,3
2017-07-22,Metropolitan,Townhouse,1937.922044040963,3,3,6.197208790045303,16.843209638218234,2.9563206013553773,3.6139334981733975,1.751101730877426,2.441737582479046,637778.6361598176,2017,7,3
2017-07-22,Suburban,Apartment,1265.0302521936949,2,1,3.3558342817001017,5.678750822536393,7.789302352230479,4.426485495146836,2.5771197082028356,2.379671264059152,430506.30642745673,2017,7,3
2017-07-23,Urban,House,2144.705020550001,3,2,0.07656363223016342,20.129498585209888,3.702524377582997,4.314465132456248,1.932113205655508,2.5040368836270552,674520.384422507,2017,7,3
2017-07-23,Metropolitan,Condo,1108.0529267232882,2,2,23.250459733622474,3.533506116847342,7.115951553044023,3.848026991742642,2.220074136907807,2.462295639772965,494785.21801562584,2017,7,3
2017-07-23,Metropolitan,Condo,3081.1659142593758,4,3,8.154109346173586,7.795989317785489,6.991782180873246,4.170089457870697,1.4298332880701676,2.129817860341878,1149465.6411243035,2017,7,3
2017-07-23,Urban,Condo,1642.6746988017085,1,1,24.981242553471233,5.336896288640078,3.9290544195707446,3.6953543191899194,2.8639437048995977,2.8136663593270925,477590.07863817166,2017,7,3
2017-07-24,Suburban,Townhouse,1966.0507935141088,2,2,29.397529021806708,7.939462898932743,5.477644372293904,4.363063110772884,1.7519983069420508,2.078939845634908,328701.8971823248,2017,7,3
2017-07-24,Urban,Townhouse,2401.897603626734,3,2,5.675365762955024,17.82871340427183,5.29042396441961,4.078834413081514,2.03200737534207,2.3646691235410917,711199.8254774492,2017,7,3
2017-07-24,Rural,Villa,2198.1568162079475,3,2,33.0138161246475,5.3466747593918384,5.786391662325627,3.9894857666751196,2.913932835219539,2.1717982612370887,472227.9670970935,2017,7,3
2017-07-25,Suburban,Townhouse,1220.721995201647,2,2,44.632038013204316,6.8571254735972085,6.38830334104344,3.3915718888451254,1.3470871012724126,2.4189140216737908,336307.6166407108,2017,7,3
2017-07-25,Rural,Condo,1887.1612602534153,3,2,50.0,19.727673714262615,5.100398265959542,3.756423126316627,2.01095010011782,2.4702265364416145,277413.5215661778,2017,7,3
2017-07-25,Metropolitan,Condo,4184.0745149595505,5,4,11.275147213328223,11.349301669574768,5.012544814854022,3.8345506349975222,2.523811933642029,2.357753632391027,1441247.7966632436,2017,7,3
2017-07-25,Rural,Apartment,3978.7392093916283,5,4,3.3493999474688803,10.84737990531429,6.379364155639661,4.491253170320919,2.840892816236052,2.6953353787053786,560485.405358273,2017,7,3
2017-07-25,Urban,Condo,3427.7302321281054,3,2,24.723166349113896,4.566347757604367,9.471937618512696,4.047875782394418,1.9573447215145923,2.6137539779559713,955394.7633156106,2017,7,3
